order_id,customer_id,sku_id,category,quantity,unit_price_paid,order_timestamp,discount_pct_applied,device_id,payment_fingerprint,shipping_address_id,ip_address
ORD-9a00d7c6cc,CUST-61c7f7e511,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-01-08 14:43:21.786943,0.0,DEV-616eda7112,PAY-875312a790,ADDR-c5d25dbf68,132.102.250.115
ORD-a18dd18811,CUST-107ec7e0e9,ADI-CAP-BLK,accessory,2,25.0,2026-01-08 15:42:26.434603,0.0,DEV-cf90234429,PAY-1101ceae62,ADDR-26eb69d484,119.142.7.187
ORD-6f001a1453,CUST-6eeb9ef3ff,ADI-CAP-BLK,accessory,4,25.0,2026-01-08 15:44:06.544858,0.0,DEV-12ddd7db2c,PAY-ad2c73b5ce,ADDR-6041e553ee,13.104.15.132
ORD-eb3a4ddd12,CUST-32611eaf77,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-01-08 16:27:42.370720,0.0,DEV-b826c5eed9,PAY-3bda5f5511,ADDR-0a1afba681,4.214.57.107
ORD-5c3f1721ec,CUST-f00a1036a9,ADI-TEE-WHT-M,apparel,1,30.0,2026-01-08 17:21:59.305693,0.0,DEV-450998b9b9,PAY-a72908e98b,ADDR-a8ce0bce3a,163.112.117.205
ORD-4a834c37ce,CUST-57dd53a247,ADI-TRACK-NVY-M,apparel,2,60.0,2026-01-08 21:02:02.820100,0.0,DEV-bd309075df,PAY-b832956113,ADDR-e9b00aa8d0,13.23.50.161
ORD-24fb1ff0bc,CUST-4a69ac4944,ADI-SUPER-BLK-42,sneakers,8,85.0,2026-01-08 21:10:35.475807,0.0,DEV-7ded561e66,PAY-b2be6758dc,ADDR-4eddad5942,183.221.212.218
ORD-7ba79597d2,CUST-e8a286684b,ADI-SAMBA-BLK-42,sneakers,5,90.0,2026-01-08 21:13:24.610321,0.0,DEV-fe8a607d1a,PAY-0dc716983b,ADDR-1994cd5d65,220.2.236.73
ORD-9a1b7068b9,CUST-1723f7bc68,ADI-TRACK-BLK-M,apparel,1,70.0,2026-01-08 21:19:40.191743,0.0,DEV-b1ac996c7e,PAY-7ba81ce655,ADDR-458f9bedbf,149.6.241.168
ORD-f60c92f2fa,CUST-87d8bdcf84,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-01-08 22:10:17.591919,0.0,DEV-4dd4a18818,PAY-d6ad746a2a,ADDR-db5ade5645,177.202.154.23
ORD-4811b22f03,CUST-71144f6279,ADI-TEE-WHT-M,apparel,4,30.0,2026-01-08 22:49:00.464340,0.0,DEV-50cce8b1eb,PAY-8f6ffa8f05,ADDR-7774813a32,84.248.227.118
ORD-f30e61c1aa,CUST-33bf2ca037,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-01-08 23:09:03.642583,0.0,DEV-eff09dbd0d,PAY-3252064169,ADDR-2278c06583,105.97.48.25
ORD-5b14304129,CUST-602283d8ab,ADI-TEE-WHT-M,apparel,2,30.0,2026-01-09 01:20:57.538934,0.0,DEV-10b09f16ba,PAY-3770659628,ADDR-7adfc89fc9,74.71.95.81
ORD-94199c0e64,CUST-8c34543ea0,ADI-GAZL-BLU-42,sneakers,3,100.0,2026-01-09 02:19:07.571372,0.0,DEV-d9bf3a286a,PAY-dc9544b019,ADDR-fc362c37b4,56.165.1.250
ORD-df08800533,CUST-e093573ccd,ADI-GAZL-BLU-42,sneakers,4,100.0,2026-01-09 02:45:34.939466,0.0,DEV-6a7b49ae3b,PAY-0d0380b1e8,ADDR-e4afd1d0f4,25.24.54.148
ORD-1345796165,CUST-a28107290d,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-01-09 03:16:50.812820,0.0,DEV-842aed1104,PAY-b9f31fafc6,ADDR-314621653b,147.200.16.47
ORD-0ff553d479,CUST-c5475992fd,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-01-09 03:24:37.338823,0.0,DEV-11c50fffb7,PAY-24ef56ad40,ADDR-8a4bd7f321,68.250.160.153
ORD-f9e48a5b74,CUST-07c1bca654,ADI-TRACK-NVY-M,apparel,1,60.0,2026-01-09 03:59:46.340045,0.0,DEV-7d900ed079,PAY-c4c2a99633,ADDR-4eada65b0e,213.241.71.195
ORD-fa9b43ad0e,CUST-d91f734283,ADI-TRACK-NVY-M,apparel,1,60.0,2026-01-09 04:08:42.015169,0.0,DEV-ba5259e5d0,PAY-041929486f,ADDR-27f8b185e3,25.210.119.222
ORD-9803304fa7,CUST-379a8f45bb,ADI-TEE-WHT-M,apparel,1,30.0,2026-01-09 05:01:22.101667,0.0,DEV-5ab9ee54cd,PAY-31e5f156e1,ADDR-5030dac97b,205.200.195.53
ORD-0e1e7a5eb6,CUST-cd705b5525,ADI-TRACK-NVY-M,apparel,4,60.0,2026-01-09 05:49:19.827662,0.0,DEV-477b42e5ce,PAY-e286e656a4,ADDR-26db51cc26,203.142.90.165
ORD-afbead1528,CUST-98150e64ea,ADI-TEE-WHT-M,apparel,1,30.0,2026-01-09 08:33:40.395336,0.0,DEV-2dca2c5fd8,PAY-590e82426b,ADDR-51b5573ed6,28.182.165.45
ORD-bb3ee8ec70,CUST-8bb18dc8b5,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-01-09 10:33:50.723092,0.0,DEV-e2c4cc0164,PAY-20a98ba362,ADDR-00d63d3c0f,66.120.207.62
ORD-c21b4f6263,CUST-4d97322de4,ADI-TRACK-BLK-M,apparel,4,70.0,2026-01-09 11:41:02.450046,0.0,DEV-c26120a530,PAY-d66389e33f,ADDR-014329b535,96.212.184.162
ORD-9b914df0af,CUST-58504b3293,ADI-TRACK-BLK-M,apparel,3,70.0,2026-01-09 11:52:02.840835,0.0,DEV-c3010a82fb,PAY-652c378279,ADDR-5678080854,97.71.14.25
ORD-fe29066ddf,CUST-54a9de5e24,ADI-TRACK-BLK-M,apparel,3,70.0,2026-01-09 13:27:43.166602,0.0,DEV-bfb2656d43,PAY-0e58a2b374,ADDR-490697d1d2,80.82.19.39
ORD-76d1f149a7,CUST-737eae058c,ADI-GAZL-BLU-42,sneakers,3,100.0,2026-01-09 14:26:02.054170,0.0,DEV-c4e56c274e,PAY-7e72bb2cd5,ADDR-6a63d90d44,20.252.238.52
ORD-87087139c3,CUST-6ffc71707d,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-01-09 15:59:03.218118,0.0,DEV-541b76e69e,PAY-a50309e962,ADDR-7200f5953d,219.15.191.36
ORD-2f93cc8700,CUST-9a7a6c9b86,ADI-GAZL-BLU-42,sneakers,5,100.0,2026-01-09 19:03:24.364277,0.0,DEV-d9f185cc64,PAY-d6c16ce35c,ADDR-f3e919b302,222.128.126.25
ORD-41ae5c1ad9,CUST-34366c0832,ADI-TRACK-BLK-M,apparel,1,70.0,2026-01-09 19:18:02.256723,0.0,DEV-0d3fff93d6,PAY-085147c027,ADDR-72bc63a468,6.46.201.130
ORD-787db16513,CUST-0f3638ac26,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-01-09 19:18:02.265103,0.0,DEV-89495c4e22,PAY-f1525703ef,ADDR-08520e71c3,98.222.108.170
ORD-c4aedce987,CUST-9a7a6c9b86,ADI-CAP-BLK,accessory,5,25.0,2026-01-09 22:34:33.181975,0.0,DEV-d9f185cc64,PAY-d6c16ce35c,ADDR-f3e919b302,169.238.204.38
ORD-a6903d8a02,CUST-c0cc48cb9b,ADI-TEE-WHT-M,apparel,6,30.0,2026-01-10 00:00:36.491027,0.0,DEV-94bffcfa8a,PAY-5ac0b68ee7,ADDR-d6661bffcd,78.120.107.143
ORD-3996eb785a,CUST-fc5f6c43ea,ADI-TEE-WHT-M,apparel,2,30.0,2026-01-10 03:49:34.540547,0.0,DEV-0a70b5f94d,PAY-ffa1e63285,ADDR-c29d714ec1,105.12.119.139
ORD-e3b45fab01,CUST-5fcacaae25,ADI-TEE-WHT-M,apparel,1,30.0,2026-01-10 05:33:28.742409,0.0,DEV-cfb9e8164a,PAY-d2af3dda33,ADDR-71cab00813,54.29.55.147
ORD-4230c9690d,CUST-2a941eb1f0,ADI-GAZL-BLU-42,sneakers,3,100.0,2026-01-10 07:54:17.107247,0.0,DEV-ae998c0384,PAY-9de428af2f,ADDR-978bb3f56f,126.253.100.165
ORD-12d802b75c,CUST-8e39e98658,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-01-10 08:41:16.161006,0.0,DEV-5df60a48c8,PAY-bc2f3302cf,ADDR-cdc3064bc4,82.112.15.230
ORD-255a7048cf,CUST-44c733279c,ADI-GAZL-BLU-42,sneakers,3,100.0,2026-01-10 12:13:58.572628,0.0,DEV-370549cce6,PAY-69ce9ec56c,ADDR-94720b04e9,128.74.234.238
ORD-5fea417ef4,CUST-b2524a29c7,ADI-TEE-WHT-M,apparel,6,30.0,2026-01-10 13:22:36.183385,0.0,DEV-5e6d2184ce,PAY-7d6eeac859,ADDR-597fbca0be,184.216.51.212
ORD-49bb9be5a9,CUST-d0592aeb2d,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-01-10 14:41:22.063723,0.0,DEV-972b774745,PAY-c19ad96e0f,ADDR-6dfc6f08f5,16.240.60.233
ORD-ac8d0921db,CUST-b767c80e39,ADI-GAZL-BLU-42,sneakers,8,100.0,2026-01-10 15:08:05.841649,0.0,DEV-ea031d080d,PAY-79f941955d,ADDR-8629d671ce,153.131.37.25
ORD-d1249afd31,CUST-70162d7dc2,ADI-GAZL-BLU-42,sneakers,3,100.0,2026-01-10 18:40:39.617306,0.0,DEV-6f47fdfc4d,PAY-fdfab93c4a,ADDR-c28eeb95f2,37.202.205.178
ORD-f9169669de,CUST-6eeb9ef3ff,ADI-CAP-BLK,accessory,5,25.0,2026-01-10 19:00:16.579471,0.0,DEV-12ddd7db2c,PAY-ad2c73b5ce,ADDR-6041e553ee,154.79.211.162
ORD-b7fd79763c,CUST-2847568940,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-01-10 21:13:27.073492,0.0,DEV-922903f4e4,PAY-65fcb4bb78,ADDR-328e46a374,25.185.112.119
ORD-04ae138dc7,CUST-fe07e0ca25,ADI-TEE-WHT-M,apparel,3,30.0,2026-01-10 21:15:54.218850,0.0,DEV-869ad031f7,PAY-7a3a701a88,ADDR-878d9a0af2,146.129.181.66
ORD-590562c789,CUST-6b4a0c9504,ADI-TEE-WHT-M,apparel,1,30.0,2026-01-10 22:55:41.078658,0.0,DEV-8d1909c08f,PAY-8e34c4455d,ADDR-89d65bcc2d,7.67.7.92
ORD-318ec6fa46,CUST-0a55477b00,ADI-SAMBA-WHT-42,sneakers,15,54.0,2026-01-11 00:00:18.783419,0.4,DEV-265c88dcb8,PAY-9fdc8b60d5,ADDR-f7241519cd,220.64.242.79
ORD-9b8c286804,CUST-2dbafb81ee,ADI-GAZL-BLU-42,sneakers,15,60.0,2026-01-11 00:00:37.457207,0.4,DEV-fdfa02b4f3,PAY-3f1e4c57cf,ADDR-00098afd9a,50.190.83.108
ORD-ca1c072c25,CUST-acd6ad7f2c,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:00:37.831537,0.4,DEV-0c0549becc,PAY-da22f8e3e4,ADDR-267ca62279,110.156.188.160
ORD-e107a23211,CUST-adb6f3ee7f,ADI-SAMBA-WHT-42,sneakers,3,54.0,2026-01-11 00:00:38.983331,0.4,DEV-b12d5b11fd,PAY-82b03c4a2a,ADDR-f011eaa685,87.23.157.115
ORD-4b8face6a8,CUST-7839456395,ADI-GAZL-BLU-42,sneakers,12,60.0,2026-01-11 00:01:15.674721,0.4,DEV-09f86a3d7d,PAY-b35affcf92,ADDR-25752ee8e7,126.48.178.180
ORD-4b181b094f,CUST-86782cd8bb,ADI-SAMBA-WHT-42,sneakers,10,54.0,2026-01-11 00:01:24.000083,0.4,DEV-9fe5deec0d,PAY-df46028ac9,ADDR-925485c0ea,126.32.63.193
ORD-f79203177e,CUST-61b1597f7e,ADI-SAMBA-WHT-42,sneakers,12,54.0,2026-01-11 00:01:25.689795,0.4,DEV-a3b5055004,PAY-a08f273ef3,ADDR-de5af547fb,70.151.155.244
ORD-4930021cb5,CUST-7bd9ffe0e1,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-01-11 00:01:35.168491,0.4,DEV-ef0163bc83,PAY-916e5e542d,ADDR-ab2ff4ce69,15.103.83.16
ORD-42ece82d53,CUST-b084695ec3,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:01:36.951004,0.4,DEV-200dc2e62a,PAY-770f03ab26,ADDR-d7f331c9b3,179.51.25.248
ORD-6d86445f23,CUST-de283f88a6,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:02:03.638407,0.4,DEV-bd900f8c0b,PAY-2a320dd813,ADDR-f21b47c1bb,84.42.135.185
ORD-48283a01ea,CUST-4e2e27cf35,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:02:13.851259,0.4,DEV-d0689b3f73,PAY-94b850dc2b,ADDR-0bce904d56,181.212.10.4
ORD-c7f136d2fb,CUST-953354ef1e,ADI-SAMBA-WHT-42,sneakers,10,54.0,2026-01-11 00:02:15.186690,0.4,DEV-0b304860fe,PAY-e1319bd894,ADDR-7dc087969c,81.46.40.20
ORD-891d0456e5,CUST-d446765524,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:02:24.641204,0.4,DEV-81913b92f9,PAY-336e56bba5,ADDR-1577d426f6,36.239.165.96
ORD-f06af0b6a5,CUST-cd1f7ed712,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:02:43.321806,0.4,DEV-03392ca3a9,PAY-0fac0c4b02,ADDR-c2bca09f9f,67.88.197.167
ORD-1100104c4d,CUST-ba03b4f525,ADI-SAMBA-BLK-42,sneakers,15,54.0,2026-01-11 00:02:43.994446,0.4,DEV-61e508143b,PAY-79933ed7bb,ADDR-81a050f869,209.189.159.51
ORD-6070aad4e0,CUST-bf7f8d618b,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-01-11 00:02:57.606520,0.4,DEV-6ac02d7d22,PAY-39e3e82ed8,ADDR-f57f1ce2b1,141.239.86.230
ORD-3a9ff8c836,CUST-5723344539,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:03:02.929286,0.4,DEV-0b015e5a3e,PAY-8f46b15ed4,ADDR-3432cb193b,180.28.1.190
ORD-79a006994f,CUST-97a81a81e7,ADI-SAMBA-WHT-42,sneakers,12,54.0,2026-01-11 00:03:08.558734,0.4,DEV-fc5dd3b6fe,PAY-e2a86f28d1,ADDR-71abc60090,58.89.38.94
ORD-9b9831c8df,CUST-77c6854197,ADI-GAZL-BLU-42,sneakers,4,60.0,2026-01-11 00:03:14.068439,0.4,DEV-d0689b3f73,PAY-1e014dc2ac,ADDR-0bce904d56,70.43.39.19
ORD-2185bd5ecd,CUST-d17629cb05,ADI-GAZL-BLU-42,sneakers,12,60.0,2026-01-11 00:03:50.946667,0.4,DEV-4633ed87a1,PAY-6bb2609e57,ADDR-1ce5cdf999,14.155.234.168
ORD-a1ad601257,CUST-f0c3e72495,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-01-11 00:04:11.173786,0.4,DEV-650bf5de74,PAY-addcca0937,ADDR-93eea47173,138.137.55.254
ORD-04c51338f4,CUST-f414f1be69,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:04:16.355362,0.4,DEV-d0689b3f73,PAY-32ed25e451,ADDR-0bce904d56,32.193.205.34
ORD-0e2f3c467c,CUST-a30c9a7a51,ADI-SAMBA-WHT-42,sneakers,3,54.0,2026-01-11 00:04:20.029904,0.4,DEV-564713e6d6,PAY-770f03ab26,ADDR-d7f331c9b3,2.190.41.196
ORD-50b5882eb0,CUST-6cc231438f,ADI-GAZL-BLU-42,sneakers,5,60.0,2026-01-11 00:04:43.255087,0.4,DEV-0c0549becc,PAY-17d61e8966,ADDR-267ca62279,50.140.145.211
ORD-022a6b6743,CUST-8930570267,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:04:49.733025,0.4,DEV-610a066b4e,PAY-770f03ab26,ADDR-d7f331c9b3,144.186.14.204
ORD-8f1787100e,CUST-94e2587488,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-01-11 00:04:50.721598,0.4,DEV-3dd06e21d4,PAY-bc3ccb82a7,ADDR-d630d93540,58.26.91.220
ORD-4f23fe9c80,CUST-cebf5df688,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:04:52.084676,0.4,DEV-bfbb05f582,PAY-104868d050,ADDR-fb93fa7e44,96.42.211.130
ORD-bda4d6aed8,CUST-95b5150f5b,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-01-11 00:05:20.751143,0.4,DEV-c5f431e9c4,PAY-58349fbe0a,ADDR-b49b9a314a,173.8.77.180
ORD-caae7015f9,CUST-de1b23351c,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:05:31.118077,0.4,DEV-5e9dc92f44,PAY-714a823f33,ADDR-2503ba8c52,55.146.241.72
ORD-380aedcfea,CUST-afea5f10ac,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:05:37.484982,0.4,DEV-659f7b4abc,PAY-d47f4c010e,ADDR-6e980e80ce,183.4.86.17
ORD-7c7ed400e6,CUST-ee4318bf01,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:06:12.917599,0.4,DEV-0870215f97,PAY-b19a014385,ADDR-f011eaa685,87.23.157.115
ORD-1c3d748534,CUST-2ac3dd0808,ADI-SAMBA-WHT-42,sneakers,10,54.0,2026-01-11 00:06:34.812301,0.4,DEV-5b5817c55c,PAY-267f1cd2ec,ADDR-9538fb3c8b,111.216.209.6
ORD-168485b923,CUST-e6e8e502e2,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:06:35.916167,0.4,DEV-f2bf811879,PAY-94d766967c,ADDR-f011eaa685,87.23.157.115
ORD-c5bec419da,CUST-22bd45050a,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:06:38.317079,0.4,DEV-367748c71e,PAY-7365e869c7,ADDR-677ee67245,19.114.189.13
ORD-c0b3939138,CUST-b9a77b6330,ADI-GAZL-BLU-42,sneakers,4,60.0,2026-01-11 00:07:13.994461,0.4,DEV-0c0549becc,PAY-984277f3d0,ADDR-267ca62279,144.115.176.161
ORD-174f9de22c,CUST-2c448982c2,ADI-SAMBA-BLK-42,sneakers,20,54.0,2026-01-11 00:07:36.550000,0.4,DEV-5a66cabf03,PAY-d97f40184b,ADDR-dc9ba09e7f,120.225.34.188
ORD-c42b2576c8,CUST-c9459a0a13,ADI-SAMBA-BLK-42,sneakers,15,54.0,2026-01-11 00:08:08.914535,0.4,DEV-6cedad0659,PAY-e27f10e106,ADDR-3b6a0993f7,168.223.119.58
ORD-3f63d11a48,CUST-ec2b137d5d,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:08:21.740301,0.4,DEV-01a3afe07a,PAY-215f8c0458,ADDR-4b7285b04f,72.108.67.237
ORD-c226aa50d0,CUST-dc4475adc1,ADI-SAMBA-WHT-42,sneakers,5,54.0,2026-01-11 00:08:25.910038,0.4,DEV-e1c699d549,PAY-eb50d957de,ADDR-1577d426f6,36.239.165.96
ORD-95360bb694,CUST-93278ab271,ADI-GAZL-BLU-42,sneakers,4,60.0,2026-01-11 00:08:32.832857,0.4,DEV-d0689b3f73,PAY-cee5bfd76b,ADDR-0bce904d56,139.77.48.189
ORD-fa4091c1fa,CUST-cad3ed2032,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:09:09.163638,0.4,DEV-e6b8f38c8b,PAY-ebbc7152a3,ADDR-5f0e22d573,211.228.242.227
ORD-b31ff08e64,CUST-15c6e6c527,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:09:28.667015,0.4,DEV-29349722f5,PAY-770f03ab26,ADDR-d7f331c9b3,3.233.58.112
ORD-e9947b995e,CUST-dc879a7838,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:09:35.404456,0.4,DEV-fbb8d0d91f,PAY-19cf7b8593,ADDR-83ece3cd3c,221.76.75.82
ORD-99b8ce5673,CUST-36ca240943,ADI-SAMBA-WHT-42,sneakers,5,54.0,2026-01-11 00:09:36.326702,0.4,DEV-7c6b6e4eb8,PAY-88be2062b7,ADDR-fa7eae3c03,39.222.165.250
ORD-6ac5481409,CUST-79bc0fd08c,ADI-SAMBA-WHT-42,sneakers,10,54.0,2026-01-11 00:10:25.945779,0.4,DEV-3f6f6427c7,PAY-7edb8ffc28,ADDR-01e4cbc908,93.52.75.97
ORD-4e178fc2cc,CUST-0028af661e,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:10:42.723039,0.4,DEV-8030875de6,PAY-eb531dd106,ADDR-2afa9485ac,72.68.138.224
ORD-400fb92d58,CUST-0e39e0824c,ADI-SAMBA-WHT-42,sneakers,12,54.0,2026-01-11 00:10:50.757824,0.4,DEV-1d7fe52231,PAY-2787425127,ADDR-723da726e4,197.33.175.97
ORD-412b3a9f70,CUST-a39a8e0a6a,ADI-SAMBA-WHT-42,sneakers,10,54.0,2026-01-11 00:11:10.278672,0.4,DEV-151fdf6858,PAY-3f6d274528,ADDR-43fde0f0aa,185.205.65.242
ORD-b4c4500a3f,CUST-2b15ccae48,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:11:12.952160,0.4,DEV-c373f9be00,PAY-a4495975ea,ADDR-c2bca09f9f,99.86.21.4
ORD-95bc3d96da,CUST-df84b00dcf,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:11:26.702611,0.4,DEV-578d4b69db,PAY-1cf9134890,ADDR-b498f3611f,15.49.182.250
ORD-fefc8a5888,CUST-bc7289fd40,ADI-SAMBA-BLK-42,sneakers,12,54.0,2026-01-11 00:11:52.616401,0.4,DEV-506b450095,PAY-4d4a69dc08,ADDR-c1e9129bb5,90.135.85.249
ORD-0ac06e4194,CUST-73a54731fa,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:11:54.772829,0.4,DEV-221977d57d,PAY-bf4ab9aaaa,ADDR-0e4dd86a2d,147.16.65.128
ORD-fd7a9cf692,CUST-56aaad2fbc,ADI-SAMBA-WHT-42,sneakers,4,54.0,2026-01-11 00:12:03.913942,0.4,DEV-00da4a1629,PAY-c9028e4379,ADDR-fa7eae3c03,127.194.151.7
ORD-3fd5d1e9d4,CUST-f23adf9f1f,ADI-SAMBA-BLK-42,sneakers,15,54.0,2026-01-11 00:12:11.148824,0.4,DEV-8ab82a019d,PAY-6545ab7384,ADDR-e069ddae1d,1.11.47.99
ORD-a387548666,CUST-c091cec441,ADI-GAZL-BLU-42,sneakers,12,60.0,2026-01-11 00:12:28.279032,0.4,DEV-94f52343eb,PAY-6c73dd5170,ADDR-5693fa2fda,105.19.63.99
ORD-b00f7ccbb8,CUST-77ccedfa05,ADI-SAMBA-WHT-42,sneakers,15,54.0,2026-01-11 00:12:31.624123,0.4,DEV-cdb3b3fbc4,PAY-185a802d93,ADDR-37c9beaf9d,193.152.84.51
ORD-22ffbf634d,CUST-be4ee34092,ADI-SAMBA-WHT-42,sneakers,3,54.0,2026-01-11 00:13:05.052893,0.4,DEV-3417173aa3,PAY-770f03ab26,ADDR-d7f331c9b3,137.164.53.47
ORD-30bcd7bbd7,CUST-a8af844c0e,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-01-11 00:13:13.993289,0.4,DEV-b2fc224f01,PAY-70764e7442,ADDR-cec6712ccd,78.242.103.137
ORD-5c282deb6f,CUST-8bb3e629fb,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-01-11 00:13:17.737437,0.4,DEV-f7e047f74b,PAY-0ff57e274e,ADDR-047818d520,192.183.113.188
ORD-0b4f1ca437,CUST-bb424bcd6a,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:13:27.571462,0.4,DEV-f608bc4c3c,PAY-de2275d305,ADDR-6f194a9ea6,219.43.103.36
ORD-72c80d1893,CUST-aa282a7711,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:13:30.378444,0.4,DEV-2fa8673600,PAY-c370ec8be7,ADDR-48a617ce9e,210.201.96.18
ORD-0af377515d,CUST-1cf1024c73,ADI-GAZL-BLU-42,sneakers,12,60.0,2026-01-11 00:13:31.038509,0.4,DEV-5965226eaa,PAY-7bb1b4d6a7,ADDR-4c26d29af7,195.9.110.207
ORD-9933c9ed24,CUST-3dfe69f782,ADI-SAMBA-WHT-42,sneakers,12,54.0,2026-01-11 00:13:35.049325,0.4,DEV-1c569389eb,PAY-6aaef6c4f0,ADDR-7988ef621c,195.136.248.122
ORD-168639248c,CUST-683587454a,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:13:42.370010,0.4,DEV-d0689b3f73,PAY-6ab70fb7de,ADDR-0bce904d56,101.99.159.201
ORD-f68e409b8d,CUST-f8b516f17f,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:13:43.534731,0.4,DEV-2490a2fb17,PAY-936fdb655f,ADDR-156967b896,47.135.208.54
ORD-f94827bc80,CUST-efb7b15c80,ADI-SAMBA-WHT-42,sneakers,5,54.0,2026-01-11 00:13:49.263740,0.4,DEV-5939af0c89,PAY-f99b6372a9,ADDR-1577d426f6,36.239.165.96
ORD-c33a3a28fc,CUST-f516ef7135,ADI-GAZL-BLU-42,sneakers,4,60.0,2026-01-11 00:14:12.702788,0.4,DEV-393e36bec9,PAY-18e8e3c8df,ADDR-c2bca09f9f,36.132.231.94
ORD-83afe596ca,CUST-a544720b6e,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-01-11 00:14:23.443010,0.4,DEV-cf925efb11,PAY-f5e1f25381,ADDR-17dca1e957,136.190.121.167
ORD-60e923f995,CUST-4c42762e22,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:14:46.748708,0.4,DEV-c71573a24d,PAY-bf1592991c,ADDR-bdd0df0119,111.252.195.213
ORD-6d8de00a76,CUST-d1e711ce04,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:15:38.950842,0.4,DEV-058f14dc94,PAY-920f001696,ADDR-c2bca09f9f,128.100.10.241
ORD-bacd5b6524,CUST-4f58fde0ac,ADI-SAMBA-WHT-42,sneakers,5,54.0,2026-01-11 00:16:02.970874,0.4,DEV-c4d385b313,PAY-3fbace3f4a,ADDR-1577d426f6,36.239.165.96
ORD-b037dbfa20,CUST-98a8a324a5,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-01-11 00:16:06.281286,0.4,DEV-60a26539bc,PAY-bbbddea722,ADDR-51e9fb57f1,113.78.240.162
ORD-ee1208fac7,CUST-ccfe742c02,ADI-SAMBA-WHT-42,sneakers,8,54.0,2026-01-11 00:16:08.987531,0.4,DEV-d497fd65ac,PAY-81bfe553c1,ADDR-30e6eaced0,164.189.127.174
ORD-0e3c3fa3d8,CUST-8db68aa94e,ADI-SAMBA-WHT-42,sneakers,3,54.0,2026-01-11 00:16:45.094280,0.4,DEV-d0216938d0,PAY-859f521f11,ADDR-1577d426f6,36.239.165.96
ORD-823d7d65be,CUST-e48147e57b,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-01-11 00:17:01.178486,0.4,DEV-5fe7489fd4,PAY-37a467729d,ADDR-c2bca09f9f,105.107.60.163
ORD-74093b4b49,CUST-c0ff4c61e8,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-01-11 00:17:18.824065,0.4,DEV-1df2063a48,PAY-94855c8589,ADDR-60313158d4,174.7.189.209
